ParticipantName	GazeEventDuration	AOI[HUD]Hit	
Försöksperson1	1699	0	
Försöksperson1	1699	0	
Försöksperson1	1699	0	
Försöksperson1	1699	0	
Försöksperson1	1699	0	
Försöksperson1	1699	0	
Försöksperson1	1699	0	
Försöksperson1	1699	0	
Försöksperson1	1699	0	
Försöksperson1	1699	0	
Försöksperson1	1699	0	
Försöksperson1	1699	0	
Försöksperson1	1699	0	
Försöksperson1	1699	0	
Försöksperson1	1699	0	
Försöksperson1	1699	0	
Försöksperson1	1699	0	
Försöksperson1	1699	0	
Försöksperson1	1699	0	
Försöksperson1	1699	0	
Försöksperson1	1699	0	
Försöksperson1	1699	0	
Försöksperson1	1699	0	
Försöksperson1	1699	0	
Försöksperson1	1699	0	
Försöksperson1	1699	0	
Försöksperson1	1699	0	
Försöksperson1	1699	0	
Försöksperson1	1699	0	
Försöksperson1	1699	0	
Försöksperson1	1699	0	
Försöksperson1	1699	0	
Försöksperson1	1699	0	
Försöksperson1	1699	0	
Försöksperson1	1699	0	
Försöksperson1	1699	0	
Försöksperson1	1699	0	
Försöksperson1	1699	0	
Försöksperson1	1699	0	
Försöksperson1	1699	0	
Försöksperson1	1699	0	
Försöksperson1	1699	0	
Försöksperson1	1699	0	
Försöksperson1	1699	0	
Försöksperson1	1699	0	
Försöksperson1	1699	0	
Försöksperson1	1699	0	
Försöksperson1	1699	0	
Försöksperson1	1699	0	
Försöksperson1	1699	0	
Försöksperson1	1699	0	
Försöksperson1	1699	0	
Försöksperson1	1699	0	
Försöksperson1	1699	0	
Försöksperson1	1699	0	
Försöksperson1	1699	0	
Försöksperson1	1699	0	
Försöksperson1	1699	0	
Försöksperson1	1699	0	
Försöksperson1	1699	0	
Försöksperson1	1699	0	
Försöksperson1	1699	0	
Försöksperson1	1699	0	
Försöksperson1	1699	0	
Försöksperson1	1699	0	
Försöksperson1	1699	0	
Försöksperson1	1699	0	
Försöksperson1	1699	0	
Försöksperson1	1699	0	
Försöksperson1	1699	0	
Försöksperson1	1699	0	
Försöksperson1	1699	0	
Försöksperson1	1699	0	
Försöksperson1	1699	0	
Försöksperson1	1699	0	
Försöksperson1	1699	0	
Försöksperson1	1699	0	
Försöksperson1	1699	0	
Försöksperson1	1699	0	
Försöksperson1	1699	0	
Försöksperson1	1699	0	
Försöksperson1	1699	0	
Försöksperson1	1699	0	
Försöksperson1	1699	0	
Försöksperson1	1699	0	
Försöksperson1	1699	0	
Försöksperson1	1699	0	
Försöksperson1	1699	0	
Försöksperson1	1699	0	
Försöksperson1	1699	0	
Försöksperson1	1699	0	
Försöksperson1	1699	0	
Försöksperson1	1699	0	
Försöksperson1	1699	0	
Försöksperson1	1699	0	
Försöksperson1	1699	0	
Försöksperson1	1699	0	
Försöksperson1	33	0	
Försöksperson1	33	0	
Försöksperson1	350	0	
Försöksperson1	350	0	
Försöksperson1	350	0	
Försöksperson1	350	0	
Försöksperson1	350	0	
Försöksperson1	350	0	
Försöksperson1	350	0	
Försöksperson1	350	0	
Försöksperson1	350	0	
Försöksperson1	350	0	
Försöksperson1	350	0	
Försöksperson1	350	0	
Försöksperson1	350	0	
Försöksperson1	350	0	
Försöksperson1	350	0	
Försöksperson1	350	0	
Försöksperson1	350	0	
Försöksperson1	350	0	
Försöksperson1	350	0	
Försöksperson1	350	0	
Försöksperson1	350	0	
Försöksperson1	33	0	
Försöksperson1	33	0	
Försöksperson1	150	0	
Försöksperson1	150	0	
Försöksperson1	150	0	
Försöksperson1	150	0	
Försöksperson1	150	0	
Försöksperson1	150	0	
Försöksperson1	150	0	
Försöksperson1	150	0	
Försöksperson1	150	0	
Försöksperson1	17	0	
